/word X,/word Y,/BL X,/BL Y,/BL_b X,/BL_b Y,/Q X,/Q Y,/Q_b X,/Q_b Y
1.33349079123253e-08,1,1.33349079123253e-08,0,1.33349079123253e-08,1,1.33349079123253e-08,3.645469996584914e-06,1.33349079123253e-08,0.999963829107733
1.41349079123253e-08,1,1.41349079123253e-08,0,1.41349079123253e-08,1,1.41349079123253e-08,3.607511091210485e-06,1.41349079123253e-08,0.9999644794131359
1.49e-08,1,1.49e-08,0,1.49e-08,1,1.49e-08,3.626649624248079e-06,1.49e-08,0.9999641727573564
1.495e-08,0,1.495e-08,0,1.495e-08,1,1.495e-08,-0.000467224295187376,1.495e-08,0.9976982455188395
1.496310757460619e-08,0,1.496310757460619e-08,0,1.496310757460619e-08,1,1.496310757460619e-08,2.137447249024431e-05,1.496310757460619e-08,0.9994266973387739
1.49815537873031e-08,0,1.49815537873031e-08,0,1.49815537873031e-08,1,1.49815537873031e-08,1.528470547527191e-05,1.49815537873031e-08,1.000137358306115
1.499077689365155e-08,0,1.499077689365155e-08,0,1.499077689365155e-08,1,1.499077689365155e-08,-1.953236909361012e-06,1.499077689365155e-08,1.000063654162142
1.5e-08,0,1.5e-08,0,1.5e-08,1,1.5e-08,1.822620341212681e-06,1.5e-08,0.9999637602265966
1.50024376793613e-08,0,1.50024376793613e-08,0.02437679361299778,1.50024376793613e-08,0.9756232063870022,1.50024376793613e-08,0.0002190192912739399,1.50024376793613e-08,0.9993347535826045
1.50073130380839e-08,0,1.50073130380839e-08,0.0731303808389768,1.50073130380839e-08,0.9268696191610232,1.50073130380839e-08,0.0003535565654399738,1.50073130380839e-08,0.9984126584436662
1.50140751316363e-08,0,1.50140751316363e-08,0.1407513163630267,1.50140751316363e-08,0.8592486836369733,1.50140751316363e-08,0.0003751692742480381,1.50140751316363e-08,0.9978856500238678
1.502759931874111e-08,0,1.502759931874111e-08,0.2759931874111264,1.502759931874111e-08,0.7240068125888736,1.502759931874111e-08,0.0003277902293788291,1.502759931874111e-08,0.9977306152917922
1.504264183935205e-08,0,1.504264183935205e-08,0.4264183935205381,1.504264183935205e-08,0.5735816064794619,1.504264183935205e-08,0.0003161562018272114,1.504264183935205e-08,0.9975743399478162
1.50597493756809e-08,0,1.50597493756809e-08,0.5974937568089882,1.50597493756809e-08,0.4025062431910118,1.50597493756809e-08,0.0003037503919596537,1.50597493756809e-08,0.9973941425240539
1.506478070372079e-08,0,1.506478070372079e-08,0.6478070372078709,1.506478070372079e-08,0.3521929627921291,1.506478070372079e-08,0.0002972743268219019,1.506478070372079e-08,0.99733574356135
1.507484335980056e-08,0,1.507484335980056e-08,0.7484335980056365,1.507484335980056e-08,0.2515664019943635,1.507484335980056e-08,0.0002564714978077122,1.507484335980056e-08,0.9966507745822858
1.508742167990028e-08,0,1.508742167990028e-08,0.8742167990028268,1.508742167990028e-08,0.1257832009971732,1.508742167990028e-08,-0.0007301712004665505,1.508742167990028e-08,0.9701139843982278
1.51e-08,0,1.51e-08,1,1.51e-08,0,1.51e-08,-0.002984875199295009,1.51e-08,0.8901496690683212
1.510088064630873e-08,0,1.510088064630873e-08,1,1.510088064630873e-08,0,1.510088064630873e-08,-0.002467696950350954,1.510088064630873e-08,0.8856002670005132
1.510264193892618e-08,0,1.510264193892618e-08,1,1.510264193892618e-08,0,1.510264193892618e-08,-0.001159236058643695,1.510264193892618e-08,0.8802136541562187
1.510616452416109e-08,0,1.510616452416109e-08,1,1.510616452416109e-08,0,1.510616452416109e-08,0.0001782485972954702,1.510616452416109e-08,0.8773825890829809
1.51132096946309e-08,0,1.51132096946309e-08,1,1.51132096946309e-08,0,1.51132096946309e-08,0.0001103384197875635,1.51132096946309e-08,0.8791878799060913
1.512159635494932e-08,0,1.512159635494932e-08,1,1.512159635494932e-08,0,1.512159635494932e-08,-2.514436597049387e-05,1.512159635494932e-08,0.8800385610342385
1.513755910668074e-08,0,1.513755910668074e-08,1,1.513755910668074e-08,0,1.513755910668074e-08,-3.542768725499698e-05,1.513755910668074e-08,0.8769784360486549
1.514554048254645e-08,0,1.514554048254645e-08,1,1.514554048254645e-08,0,1.514554048254645e-08,0.0001214482223336868,1.514554048254645e-08,0.8783603725843964
1.516150323427786e-08,0,1.516150323427786e-08,1,1.516150323427786e-08,0,1.516150323427786e-08,4.103802557180603e-05,1.516150323427786e-08,0.8797997777317074
1.51934287377407e-08,0,1.51934287377407e-08,1,1.51934287377407e-08,0,1.51934287377407e-08,6.12482071855186e-07,1.51934287377407e-08,0.8788455425786023
1.525727974466636e-08,0,1.525727974466636e-08,1,1.525727974466636e-08,0,1.525727974466636e-08,8.067797323469997e-05,1.525727974466636e-08,0.8794525012461927
1.534216797202241e-08,0,1.534216797202241e-08,1,1.534216797202241e-08,0,1.534216797202241e-08,4.146114555843587e-05,1.534216797202241e-08,0.8792713695551004
1.551194442673451e-08,0,1.551194442673451e-08,1,1.551194442673451e-08,0,1.551194442673451e-08,3.295058377780628e-05,1.551194442673451e-08,0.8772561731591664
1.58514973361587e-08,0,1.58514973361587e-08,1,1.58514973361587e-08,0,1.58514973361587e-08,4.66838691141139e-05,1.58514973361587e-08,0.8767739277635324
1.647526421204593e-08,0,1.647526421204593e-08,1,1.647526421204593e-08,0,1.647526421204593e-08,4.023133403821568e-05,1.647526421204593e-08,0.8808976660178595
1.693763210602297e-08,0,1.693763210602297e-08,1,1.693763210602297e-08,0,1.693763210602297e-08,3.633371192625724e-05,1.693763210602297e-08,0.8798812110813832
1.74e-08,0,1.74e-08,1,1.74e-08,0,1.74e-08,4.021765427432222e-05,1.74e-08,0.8764683877197298
1.74125e-08,0.2500000000000601,1.74125e-08,1,1.74125e-08,0,1.74125e-08,0.0006619035775131398,1.74125e-08,0.8765494507620778
1.743125000000001e-08,0.6250000000000883,1.743125000000001e-08,1,1.743125000000001e-08,0,1.743125000000001e-08,0.01484512248194312,1.743125000000001e-08,0.8419969996188731
1.745e-08,1,1.745e-08,1,1.745e-08,0,1.745e-08,0.06452041218616342,1.745e-08,0.6737735400222854
1.745523565937433e-08,1,1.745523565937433e-08,1,1.745523565937433e-08,0,1.745523565937433e-08,0.08418883685611321,1.745523565937433e-08,0.6243889602492705
1.746570697812297e-08,1,1.746570697812297e-08,1,1.746570697812297e-08,0,1.746570697812297e-08,0.1595078132585916,1.746570697812297e-08,0.5349992555888553
1.747442517694151e-08,1,1.747442517694151e-08,1,1.747442517694151e-08,0,1.747442517694151e-08,0.3409452316654987,1.747442517694151e-08,0.4020378663364673
1.748496004678614e-08,1,1.748496004678614e-08,1,1.748496004678614e-08,0,1.748496004678614e-08,0.6669460818385554,1.748496004678614e-08,0.06752237009061209
1.748723145541809e-08,1,1.748723145541809e-08,1,1.748723145541809e-08,0,1.748723145541809e-08,0.7537319468934249,1.748723145541809e-08,0.03193418093293354
1.749177427268198e-08,1,1.749177427268198e-08,1,1.749177427268198e-08,0,1.749177427268198e-08,0.8917415402541593,1.749177427268198e-08,0.00517246122820852
1.749716903288023e-08,1,1.749716903288023e-08,1,1.749716903288023e-08,0,1.749716903288023e-08,0.9706344120912801,1.749716903288023e-08,0.001116855973862137
1.750379266305957e-08,1,1.750379266305957e-08,1,1.750379266305957e-08,0,1.750379266305957e-08,0.9947249736715112,1.750379266305957e-08,0.0008025367682075115
1.751064683459844e-08,1,1.751064683459844e-08,1,1.751064683459844e-08,0,1.751064683459844e-08,1.00136745045722,1.751064683459844e-08,4.504779769285184e-05
1.751921628345564e-08,1,1.751921628345564e-08,1,1.751921628345564e-08,0,1.751921628345564e-08,0.9999328808995963,1.751921628345564e-08,-0.0001139788711006783
1.75322075729879e-08,1,1.75322075729879e-08,1,1.75322075729879e-08,0,1.75322075729879e-08,0.9997030279675778,1.75322075729879e-08,8.94096798321208e-06
1.755253781113566e-08,1,1.755253781113566e-08,1,1.755253781113566e-08,0,1.755253781113566e-08,1.000065718870147,1.755253781113566e-08,1.033902218387458e-05
1.759319828743118e-08,1,1.759319828743118e-08,1,1.759319828743118e-08,0,1.759319828743118e-08,1.000027384009824,1.759319828743118e-08,-1.668436524695322e-06
1.767451924002223e-08,1,1.767451924002223e-08,1,1.767451924002223e-08,0,1.767451924002223e-08,0.9999233535942224,1.767451924002223e-08,8.382080367060001e-06
1.783716114520433e-08,1,1.783716114520433e-08,1,1.783716114520433e-08,0,1.783716114520433e-08,0.9999586211053223,1.783716114520433e-08,3.978766426997546e-06
1.816244495556852e-08,1,1.816244495556852e-08,1,1.816244495556852e-08,0,1.816244495556852e-08,0.9999697353186175,1.816244495556852e-08,3.201111721260727e-06
1.881301257629691e-08,1,1.881301257629691e-08,1,1.881301257629691e-08,0,1.881301257629691e-08,0.9999643939704027,1.881301257629691e-08,3.605770242050537e-06
1.935650628814846e-08,1,1.935650628814846e-08,1,1.935650628814846e-08,0,1.935650628814846e-08,0.9999639509805599,1.935650628814846e-08,3.6475558053618e-06
1.99e-08,0.9999999999999338,1.99e-08,1,1.99e-08,0,1.99e-08,0.9999641631078267,1.99e-08,3.627371043248279e-06
1.9925e-08,0.4999999999999625,1.9925e-08,1,1.9925e-08,0,1.9925e-08,0.99838003730694,1.9925e-08,-0.0005211305525403227
1.995e-08,0,1.995e-08,1,1.995e-08,0,1.995e-08,0.9962184031596416,1.995e-08,-0.0002950987431658336
1.995790284496438e-08,0,1.995790284496438e-08,1,1.995790284496438e-08,0,1.995790284496438e-08,0.9986418874385251,1.995790284496438e-08,7.165360857747794e-05
1.997108618205227e-08,0,1.997108618205227e-08,1,1.997108618205227e-08,0,1.997108618205227e-08,1.000177336666945,1.997108618205227e-08,2.635968372062384e-05
1.998153317820148e-08,0,1.998153317820148e-08,1,1.998153317820148e-08,0,1.998153317820148e-08,1.000186014344761,1.998153317820148e-08,-9.739847168579682e-06
2e-08,0,2e-08,1,2e-08,0,2e-08,0.9998942568925471,2e-08,5.631453259792723e-06
2.000086233112146e-08,0,2.000086233112146e-08,0.9913766887854185,2.000086233112146e-08,0.008623311214581529,2.000086233112146e-08,0.9996378580434615,2.000086233112146e-08,0.0001452727139532912
