/word X,/word Y,/BL X,/BL Y,/BL_b X,/BL_b Y,/Q X,/Q Y,/Q_b X,/Q_b Y
1.51390897807642e-08,0,1.51390897807642e-08,1,1.51390897807642e-08,0,1.51390897807642e-08,5.025873042014003e-05,1.51390897807642e-08,0.8704791136262312
1.517097215893412e-08,0,1.517097215893412e-08,1,1.517097215893412e-08,0,1.517097215893412e-08,3.779276941038491e-05,1.517097215893412e-08,0.8704722275001907
1.523473691527396e-08,0,1.523473691527396e-08,1,1.523473691527396e-08,0,1.523473691527396e-08,4.958329076795918e-05,1.523473691527396e-08,0.8704791203258816
1.536226642795365e-08,0,1.536226642795365e-08,1,1.536226642795365e-08,0,1.536226642795365e-08,3.797686279233647e-05,1.536226642795365e-08,0.8704723981425492
1.561732545331302e-08,0,1.561732545331302e-08,1,1.561732545331302e-08,0,1.561732545331302e-08,4.94739852951843e-05,1.561732545331302e-08,0.8704790318290522
1.612744350403176e-08,0,1.612744350403176e-08,1,1.612744350403176e-08,0,1.612744350403176e-08,3.797947959046714e-05,1.612744350403176e-08,0.8704724312261708
1.676372175201589e-08,0,1.676372175201589e-08,1,1.676372175201589e-08,0,1.676372175201589e-08,4.946548899997781e-05,1.676372175201589e-08,0.8704784043456578
1.74e-08,0,1.74e-08,1,1.74e-08,0,1.74e-08,3.801573227242234e-05,1.74e-08,0.8704722905621766
1.74125e-08,0.2500000000000601,1.74125e-08,1,1.74125e-08,0,1.74125e-08,0.0006321288408855624,1.74125e-08,0.8684126810692241
1.742485096310722e-08,0.4970192621442949,1.742485096310722e-08,1,1.742485096310722e-08,0,1.742485096310722e-08,0.00706415596634654,1.742485096310722e-08,0.8457919391605349
1.743742548155361e-08,0.7485096310721395,1.743742548155361e-08,1,1.743742548155361e-08,0,1.743742548155361e-08,0.02697080386979383,1.743742548155361e-08,0.7651166834459254
1.744371274077681e-08,0.8742548155361279,1.744371274077681e-08,1,1.744371274077681e-08,0,1.744371274077681e-08,0.04694832155677675,1.744371274077681e-08,0.6948631575395985
1.745e-08,1,1.745e-08,1,1.745e-08,0,1.745e-08,0.09316546337327586,1.745e-08,0.6014198164520921
1.74514652055389e-08,1,1.74514652055389e-08,1,1.74514652055389e-08,0,1.74514652055389e-08,0.110520670490997,1.74514652055389e-08,0.5769627611794422
1.745382401904629e-08,1,1.745382401904629e-08,1,1.745382401904629e-08,0,1.745382401904629e-08,0.1452267949414994,1.745382401904629e-08,0.538883897939605
1.745593836526618e-08,1,1.745593836526618e-08,1,1.745593836526618e-08,0,1.745593836526618e-08,0.1851653695166075,1.745593836526618e-08,0.5054255556743509
1.746003122333107e-08,1,1.746003122333107e-08,1,1.746003122333107e-08,0,1.746003122333107e-08,0.2814981944589159,1.746003122333107e-08,0.4323087568052328
1.746375546376781e-08,1,1.746375546376781e-08,1,1.746375546376781e-08,0,1.746375546376781e-08,0.3832738816146523,1.746375546376781e-08,0.3445795396510475
1.746763033657167e-08,1,1.746763033657167e-08,1,1.746763033657167e-08,0,1.746763033657167e-08,0.4959797287322169,1.746763033657167e-08,0.2120314103248963
1.747106949169013e-08,1,1.747106949169013e-08,1,1.747106949169013e-08,0,1.747106949169013e-08,0.6063532626819668,1.747106949169013e-08,0.08035487534108195
1.747283563993095e-08,1,1.747283563993095e-08,1,1.747283563993095e-08,0,1.747283563993095e-08,0.6694885490114677,1.747283563993095e-08,0.03955119020377722
1.747465808188112e-08,1,1.747465808188112e-08,1,1.747465808188112e-08,0,1.747465808188112e-08,0.7357429748444854,1.747465808188112e-08,0.02095272897058706
1.747721356537008e-08,1,1.747721356537008e-08,1,1.747721356537008e-08,0,1.747721356537008e-08,0.8168523486464244,1.747721356537008e-08,0.01075345528415038
1.747904647869461e-08,1,1.747904647869461e-08,1,1.747904647869461e-08,0,1.747904647869461e-08,0.86244899337821,1.747904647869461e-08,0.007947726081802643
1.748153056490177e-08,1,1.748153056490177e-08,1,1.748153056490177e-08,0,1.748153056490177e-08,0.9079121644856978,1.748153056490177e-08,0.005003842452277282
1.748453902873616e-08,1,1.748453902873616e-08,1,1.748453902873616e-08,0,1.748453902873616e-08,0.9445171594429638,1.748453902873616e-08,0.003112044312061934
1.748805589284464e-08,1,1.748805589284464e-08,1,1.748805589284464e-08,0,1.748805589284464e-08,0.9698737653249875,1.748805589284464e-08,0.001592616593064108
1.749190631092992e-08,1,1.749190631092992e-08,1,1.749190631092992e-08,0,1.749190631092992e-08,0.9848697627009335,1.749190631092992e-08,0.0008921147991100408
1.749622945146059e-08,1,1.749622945146059e-08,1,1.749622945146059e-08,0,1.749622945146059e-08,0.9930565933733352,1.749622945146059e-08,0.0003230700484346276
